id_cli,full_name,contact_info,reg_date,cat,int_score
C_04546,User_4546,user_4546@domain.com,2023-08-01,C,35.23
C_04547,User_4547,user_4547@domain.com,2019-09-04,A,58.57
C_04548,User_4548,user_4548@domain.com,2023-10-28,B,39.15
C_04549,User_4549,user_4549@domain.com,2021-05-14,B,69.0
C_04550,User_4550,invalid_4550,2022-11-22,B,35.43
C_04551,User_4551,user_4551@domain.com,2019-09-28,X,48.3
C_04552,User_4552,user_4552@domain.com,2021-09-05,A,41.67
C_04553,User_4553,user_4553@domain.com,2019-05-26,A,35.19
C_04554,User_4554,user_4554@domain.com,2020-04-13,C,61.12
C_04555,User_4555,user_4555@domain.com,2021-02-23,A,58.03
C_04556,User_4556,user_4556@domain.com,2019-07-02,A,68.14
C_04557,User_4557,user_4557@domain.com,2023-02-05,B,23.3
C_04558,User_4558,user_4558@domain.com,2023-07-09,B,65.96
C_04559,User_4559,user_4559@domain.com,2019-07-29,X,87.58
C_04560,User_4560,invalid_4560,2019-07-31,X,43.23
C_04561,User_4561,user_4561@domain.com,2020-10-03,B,78.43
C_04562,User_4562,user_4562@domain.com,2021-01-22,A,46.05
C_04563,User_4563,user_4563@domain.com,2020-09-04,C,29.41
C_04564,User_4564,user_4564@domain.com,2019-10-08,A,45.42
C_04565,User_4565,user_4565@domain.com,2021-02-22,A,65.72
C_04566,User_4566,user_4566@domain.com,2023-05-04,C,37.43
C_04567,User_4567,user_4567@domain.com,2023-07-24,A,40.99
C_04568,User_4568,user_4568@domain.com,2023-03-23,A,58.9
C_04569,User_4569,user_4569@domain.com,2023-11-26,A,50.05
C_04570,User_4570,invalid_4570,2019-09-30,C,58.77
C_04571,User_4571,user_4571@domain.com,2022-08-06,A,53.57
C_04572,User_4572,user_4572@domain.com,2022-10-18,B,57.19
C_04573,User_4573,user_4573@domain.com,2019-10-20,A,43.52
C_04574,User_4574,user_4574@domain.com,2019-05-21,B,53.48
C_04575,User_4575,user_4575@domain.com,2021-12-22,B,36.09
C_04576,User_4576,user_4576@domain.com,2022-02-27,A,69.33
C_04577,User_4577,user_4577@domain.com,2019-01-18,A,40.49
C_04578,User_4578,user_4578@domain.com,2022-06-03,A,66.93
C_04579,User_4579,user_4579@domain.com,2022-08-24,X,46.5
C_04580,User_4580,invalid_4580,2019-12-03,B,53.03
C_04581,User_4581,user_4581@domain.com,2021-06-20,X,42.58
C_04582,User_4582,user_4582@domain.com,2020-12-20,A,34.76
C_04583,User_4583,user_4583@domain.com,2023-01-19,B,23.83
C_04584,User_4584,user_4584@domain.com,2020-03-12,B,34.17
C_04585,User_4585,user_4585@domain.com,2022-07-10,B,45.14
C_04586,User_4586,user_4586@domain.com,2023-03-13,X,53.18
C_04587,User_4587,user_4587@domain.com,2019-11-07,A,65.16
C_04588,User_4588,user_4588@domain.com,2021-04-23,A,43.31
C_04589,User_4589,user_4589@domain.com,2022-06-15,B,36.77
C_04590,User_4590,invalid_4590,2022-11-07,B,28.36
C_04591,User_4591,user_4591@domain.com,2021-06-25,A,57.2
C_04592,User_4592,user_4592@domain.com,2023-10-28,A,70.75
C_04593,User_4593,user_4593@domain.com,2020-03-20,A,68.99
C_04594,User_4594,user_4594@domain.com,2019-06-27,A,60.65
C_04595,User_4595,user_4595@domain.com,2019-07-25,A,59.58
C_04596,User_4596,user_4596@domain.com,2019-10-14,B,75.46
C_04597,User_4597,user_4597@domain.com,2023-03-22,B,54.98
C_04598,User_4598,user_4598@domain.com,2019-09-10,A,59.69
C_04599,User_4599,user_4599@domain.com,2022-04-22,A,45.19
C_04600,User_4600,invalid_4600,2023-02-04,A,29.57
C_04601,User_4601,user_4601@domain.com,2021-02-25,A,39.74
C_04602,User_4602,user_4602@domain.com,2020-12-20,B,49.86
C_04603,User_4603,user_4603@domain.com,2021-05-29,X,50.91
C_04604,User_4604,user_4604@domain.com,2020-10-06,A,78.89
C_04605,User_4605,user_4605@domain.com,2023-06-09,B,51.22
C_04606,User_4606,user_4606@domain.com,2019-10-14,C,67.68
C_04607,User_4607,user_4607@domain.com,2020-05-22,C,43.47
C_04608,User_4608,user_4608@domain.com,2020-07-21,A,45.32
C_04609,User_4609,user_4609@domain.com,2022-08-13,X,30.06
C_04610,User_4610,invalid_4610,2019-06-22,A,38.87
C_04611,User_4611,user_4611@domain.com,2020-05-23,A,57.9
C_04612,User_4612,user_4612@domain.com,2022-02-07,A,50.11
C_04613,User_4613,user_4613@domain.com,2022-05-15,A,64.14
C_04614,User_4614,user_4614@domain.com,2022-05-13,A,52.72
C_04615,User_4615,user_4615@domain.com,2023-01-16,A,44.71
C_04616,User_4616,user_4616@domain.com,2022-05-29,A,82.22
C_04617,User_4617,user_4617@domain.com,2020-08-06,C,48.59
C_04618,User_4618,user_4618@domain.com,2023-05-15,C,67.45
C_04619,User_4619,user_4619@domain.com,2022-11-15,A,43.98
C_04620,User_4620,invalid_4620,2019-02-24,C,60.64
C_04621,User_4621,user_4621@domain.com,2023-10-03,C,63.92
C_04622,User_4622,user_4622@domain.com,2023-10-01,B,53.13
C_04623,User_4623,user_4623@domain.com,2022-09-10,A,14.68
C_04624,User_4624,user_4624@domain.com,2023-11-29,B,50.27
C_04625,User_4625,user_4625@domain.com,2020-09-09,X,68.46
C_04626,User_4626,user_4626@domain.com,2020-02-25,B,57.91
C_04627,User_4627,user_4627@domain.com,2021-11-26,A,56.69
C_04628,User_4628,user_4628@domain.com,2022-05-27,A,24.17
C_04629,User_4629,user_4629@domain.com,2021-11-09,B,39.19
C_04630,User_4630,invalid_4630,2020-01-22,A,56.17
C_04631,User_4631,user_4631@domain.com,2023-03-12,A,56.16
C_04632,User_4632,user_4632@domain.com,2021-03-13,A,68.22
C_04633,User_4633,user_4633@domain.com,2020-08-28,C,47.83
C_04634,User_4634,user_4634@domain.com,2022-08-16,C,56.09
C_04635,User_4635,user_4635@domain.com,2019-04-22,A,50.25
C_04636,User_4636,user_4636@domain.com,2023-05-25,X,35.2
C_04637,User_4637,user_4637@domain.com,2023-06-14,A,16.16
C_04638,User_4638,user_4638@domain.com,2020-05-05,B,56.47
C_04639,User_4639,user_4639@domain.com,2021-10-10,B,52.61
C_04640,User_4640,invalid_4640,2021-03-01,C,40.73
C_04641,User_4641,user_4641@domain.com,2019-08-19,X,25.71
C_04642,User_4642,user_4642@domain.com,2020-05-08,A,59.45
C_04643,User_4643,user_4643@domain.com,2021-10-20,C,46.01
C_04644,User_4644,user_4644@domain.com,2022-07-30,A,58.35
C_04645,User_4645,user_4645@domain.com,2022-05-01,B,77.96
C_04646,User_4646,user_4646@domain.com,2019-05-26,B,17.88
C_04647,User_4647,user_4647@domain.com,2021-12-17,B,39.51
C_04648,User_4648,user_4648@domain.com,2019-01-25,A,46.86
C_04649,User_4649,user_4649@domain.com,2021-01-09,C,71.82
C_04650,User_4650,invalid_4650,2020-10-10,A,25.45
C_04651,User_4651,user_4651@domain.com,2019-09-28,A,79.04
C_04652,User_4652,user_4652@domain.com,2021-03-03,B,52.04
C_04653,User_4653,user_4653@domain.com,2023-10-29,A,48.56
C_04654,User_4654,user_4654@domain.com,2023-09-15,C,47.03
C_04655,User_4655,user_4655@domain.com,2022-03-10,A,43.46
C_04656,User_4656,user_4656@domain.com,2021-05-11,A,65.72
C_04657,User_4657,user_4657@domain.com,2021-01-18,C,33.97
C_04658,User_4658,user_4658@domain.com,2022-01-23,A,55.18
C_04659,User_4659,user_4659@domain.com,2022-10-30,A,44.24
C_04660,User_4660,invalid_4660,2019-12-20,B,38.57
C_04661,User_4661,user_4661@domain.com,2023-04-12,A,88.79
C_04662,User_4662,user_4662@domain.com,2021-08-22,B,56.29
C_04663,User_4663,user_4663@domain.com,2023-04-27,A,59.2
C_04664,User_4664,user_4664@domain.com,2019-05-30,C,67.07
C_04665,User_4665,user_4665@domain.com,2019-02-04,C,28.68
C_04666,User_4666,user_4666@domain.com,2022-04-17,B,76.28
C_04667,User_4667,user_4667@domain.com,2019-05-19,A,12.37
C_04668,User_4668,user_4668@domain.com,2019-01-29,C,38.47
C_04669,User_4669,user_4669@domain.com,2020-06-20,B,43.11
C_04670,User_4670,invalid_4670,2020-03-17,B,58.73
C_04671,User_4671,user_4671@domain.com,2019-03-23,A,53.28
C_04672,User_4672,user_4672@domain.com,2019-05-04,C,47.5
C_04673,User_4673,user_4673@domain.com,2023-06-05,B,49.82
C_04674,User_4674,user_4674@domain.com,2021-03-26,A,35.33
C_04675,User_4675,user_4675@domain.com,2021-11-03,A,27.54
C_04676,User_4676,user_4676@domain.com,2020-08-09,C,60.9
C_04677,User_4677,user_4677@domain.com,2022-07-11,A,60.41
C_04678,User_4678,user_4678@domain.com,2022-12-30,X,73.77
C_04679,User_4679,user_4679@domain.com,2021-10-23,B,38.15
C_04680,User_4680,invalid_4680,2023-04-21,B,60.39
C_04681,User_4681,user_4681@domain.com,2021-04-30,A,45.74
C_04682,User_4682,user_4682@domain.com,2021-05-17,A,67.86
C_04683,User_4683,user_4683@domain.com,2022-12-08,X,65.33
C_04684,User_4684,user_4684@domain.com,2021-04-03,A,53.17
C_04685,User_4685,user_4685@domain.com,2019-06-18,B,44.91
C_04686,User_4686,user_4686@domain.com,2022-08-04,A,64.41
C_04687,User_4687,user_4687@domain.com,2022-01-03,A,59.7
C_04688,User_4688,user_4688@domain.com,2022-01-06,A,39.73
C_04689,User_4689,user_4689@domain.com,2022-06-15,A,30.08
C_04690,User_4690,invalid_4690,2019-11-09,X,45.67
C_04691,User_4691,user_4691@domain.com,2020-07-22,A,72.73
C_04692,User_4692,user_4692@domain.com,2019-06-21,A,67.2
C_04693,User_4693,user_4693@domain.com,2020-09-26,A,33.32
C_04694,User_4694,user_4694@domain.com,2019-06-11,A,32.48
C_04695,User_4695,user_4695@domain.com,2021-11-13,A,69.12
C_04696,User_4696,user_4696@domain.com,2020-02-21,C,32.97
C_04697,User_4697,user_4697@domain.com,2023-07-13,A,57.64
C_04698,User_4698,user_4698@domain.com,2019-11-15,A,40.76
C_04699,User_4699,user_4699@domain.com,2022-01-03,A,74.26
C_04700,User_4700,invalid_4700,2020-10-31,X,38.44
C_04701,User_4701,user_4701@domain.com,2021-03-11,A,67.15
C_04702,User_4702,user_4702@domain.com,2022-04-16,A,52.77
C_04703,User_4703,user_4703@domain.com,2022-07-23,B,53.78
C_04704,User_4704,user_4704@domain.com,2023-04-13,A,20.45
C_04705,User_4705,user_4705@domain.com,2023-09-06,A,16.96
C_04706,User_4706,user_4706@domain.com,2022-08-23,A,46.69
C_04707,User_4707,user_4707@domain.com,2022-10-26,B,53.7
C_04708,User_4708,user_4708@domain.com,2022-08-10,A,33.12
C_04709,User_4709,user_4709@domain.com,2019-05-16,C,33.67
C_04710,User_4710,invalid_4710,2020-09-27,B,58.42
C_04711,User_4711,user_4711@domain.com,2022-12-01,A,58.44
C_04712,User_4712,user_4712@domain.com,2021-06-14,A,47.93
C_04713,User_4713,user_4713@domain.com,2023-02-03,A,61.7
C_04714,User_4714,user_4714@domain.com,2023-09-30,B,32.39
C_04715,User_4715,user_4715@domain.com,2020-05-03,A,44.66
C_04716,User_4716,user_4716@domain.com,2019-04-29,A,74.72
C_04717,User_4717,user_4717@domain.com,2020-05-15,A,51.02
C_04718,User_4718,user_4718@domain.com,2019-06-26,X,51.89
C_04719,User_4719,user_4719@domain.com,2021-06-08,A,84.59
C_04720,User_4720,invalid_4720,2019-08-26,X,29.01
C_04721,User_4721,user_4721@domain.com,2021-07-17,A,61.95
C_04722,User_4722,user_4722@domain.com,2022-06-07,A,74.96
C_04723,User_4723,user_4723@domain.com,2022-05-31,A,45.13
C_04724,User_4724,user_4724@domain.com,2019-04-23,A,62.89
C_04725,User_4725,user_4725@domain.com,2020-09-25,A,35.27
C_04726,User_4726,user_4726@domain.com,2022-09-26,A,39.7
C_04727,User_4727,user_4727@domain.com,2023-02-27,X,55.77
C_04728,User_4728,user_4728@domain.com,2022-09-09,C,61.98
C_04729,User_4729,user_4729@domain.com,2023-02-25,B,66.81
C_04730,User_4730,invalid_4730,2019-12-26,A,73.54
C_04731,User_4731,user_4731@domain.com,2019-09-02,A,48.99
C_04732,User_4732,user_4732@domain.com,2019-01-26,A,67.9
C_04733,User_4733,user_4733@domain.com,2022-12-20,B,44.87
C_04734,User_4734,user_4734@domain.com,2019-10-09,X,63.53
C_04735,User_4735,user_4735@domain.com,2022-12-07,A,53.11
C_04736,User_4736,user_4736@domain.com,2019-01-24,A,56.69
C_04737,User_4737,user_4737@domain.com,2019-12-02,A,56.35
C_04738,User_4738,user_4738@domain.com,2021-10-13,A,25.93
C_04739,User_4739,user_4739@domain.com,2020-12-11,A,33.14
C_04740,User_4740,invalid_4740,2021-12-07,B,51.54
C_04741,User_4741,user_4741@domain.com,2021-11-25,B,24.69
C_04742,User_4742,user_4742@domain.com,2023-05-23,A,62.47
C_04743,User_4743,user_4743@domain.com,2023-08-12,A,63.07
C_04744,User_4744,user_4744@domain.com,2023-01-16,X,54.91
C_04745,User_4745,user_4745@domain.com,2020-06-14,A,33.18
C_04746,User_4746,user_4746@domain.com,2019-12-08,A,70.7
C_04747,User_4747,user_4747@domain.com,2021-01-31,A,80.56
C_04748,User_4748,user_4748@domain.com,2019-09-17,A,52.21
C_04749,User_4749,user_4749@domain.com,2023-03-16,A,57.66
C_04750,User_4750,invalid_4750,2023-05-19,C,53.03
C_04751,User_4751,user_4751@domain.com,2023-11-24,A,57.96
C_04752,User_4752,user_4752@domain.com,2020-07-04,A,48.21
C_04753,User_4753,user_4753@domain.com,2023-02-10,B,49.48
C_04754,User_4754,user_4754@domain.com,2019-08-30,A,63.59
C_04755,User_4755,user_4755@domain.com,2023-04-29,C,85.18
C_04756,User_4756,user_4756@domain.com,2019-03-02,C,29.0
C_04757,User_4757,user_4757@domain.com,2020-11-17,A,48.44
C_04758,User_4758,user_4758@domain.com,2023-07-11,B,32.29
C_04759,User_4759,user_4759@domain.com,2021-05-29,A,73.88
C_04760,User_4760,invalid_4760,2020-07-11,X,41.18
C_04761,User_4761,user_4761@domain.com,2021-12-08,A,28.35
C_04762,User_4762,user_4762@domain.com,2019-05-11,X,59.57
C_04763,User_4763,user_4763@domain.com,2020-06-22,B,76.16
C_04764,User_4764,user_4764@domain.com,2022-12-29,A,59.95
C_04765,User_4765,user_4765@domain.com,2022-03-26,A,53.07
C_04766,User_4766,user_4766@domain.com,2022-07-09,X,56.14
C_04767,User_4767,user_4767@domain.com,2019-06-07,C,71.22
C_04768,User_4768,user_4768@domain.com,2021-10-13,A,36.89
C_04769,User_4769,user_4769@domain.com,2021-07-21,B,48.32
C_04770,User_4770,invalid_4770,2021-11-12,A,43.21
C_04771,User_4771,user_4771@domain.com,2021-01-07,A,32.48
C_04772,User_4772,user_4772@domain.com,2019-04-24,A,45.07
C_04773,User_4773,user_4773@domain.com,2021-10-20,A,66.62
C_04774,User_4774,user_4774@domain.com,2023-10-26,C,58.5
C_04775,User_4775,user_4775@domain.com,2022-03-06,A,59.66
C_04776,User_4776,user_4776@domain.com,2019-12-08,C,52.2
C_04777,User_4777,user_4777@domain.com,2021-01-23,A,57.85
C_04778,User_4778,user_4778@domain.com,2019-11-19,A,37.99
C_04779,User_4779,user_4779@domain.com,2020-06-06,A,45.36
C_04780,User_4780,invalid_4780,2023-05-03,A,52.88
C_04781,User_4781,user_4781@domain.com,2019-07-30,A,54.16
C_04782,User_4782,user_4782@domain.com,2022-03-21,A,54.8
C_04783,User_4783,user_4783@domain.com,2022-10-12,A,47.92
C_04784,User_4784,user_4784@domain.com,2023-01-20,A,44.34
C_04785,User_4785,user_4785@domain.com,2019-08-25,A,97.37
C_04786,User_4786,user_4786@domain.com,2020-04-12,A,63.6
C_04787,User_4787,user_4787@domain.com,2023-02-26,C,56.2
C_04788,User_4788,user_4788@domain.com,2021-11-08,X,46.5
C_04789,User_4789,user_4789@domain.com,2019-01-06,A,43.23
C_04790,User_4790,invalid_4790,2019-04-01,A,48.04
C_04791,User_4791,user_4791@domain.com,2023-10-25,A,54.39
C_04792,User_4792,user_4792@domain.com,2023-11-03,X,21.79
C_04793,User_4793,user_4793@domain.com,2019-01-26,A,26.46
C_04794,User_4794,user_4794@domain.com,2020-05-15,A,40.45
C_04795,User_4795,user_4795@domain.com,2019-04-05,A,53.11
C_04796,User_4796,user_4796@domain.com,2021-08-24,A,46.41
C_04797,User_4797,user_4797@domain.com,2021-01-15,A,72.17
C_04798,User_4798,user_4798@domain.com,2021-02-23,B,27.76
C_04799,User_4799,user_4799@domain.com,2019-11-04,A,38.73
C_04800,User_4800,invalid_4800,2020-01-02,B,72.8
C_04801,User_4801,user_4801@domain.com,2023-10-23,A,51.97
C_04802,User_4802,user_4802@domain.com,2019-03-14,A,63.27
C_04803,User_4803,user_4803@domain.com,2022-02-06,X,80.77
C_04804,User_4804,user_4804@domain.com,2023-07-03,A,39.59
C_04805,User_4805,user_4805@domain.com,2023-01-02,C,48.51
C_04806,User_4806,user_4806@domain.com,2023-02-25,A,45.91
C_04807,User_4807,user_4807@domain.com,2022-09-04,A,20.68
C_04808,User_4808,user_4808@domain.com,2021-05-08,X,45.34
C_04809,User_4809,user_4809@domain.com,2020-04-04,A,63.22
C_04810,User_4810,invalid_4810,2020-10-21,C,58.11
C_04811,User_4811,user_4811@domain.com,2020-05-23,A,59.29
C_04812,User_4812,user_4812@domain.com,2021-05-02,C,44.37
C_04813,User_4813,user_4813@domain.com,2023-01-15,A,40.16
C_04814,User_4814,user_4814@domain.com,2020-10-17,A,69.04
C_04815,User_4815,user_4815@domain.com,2020-07-09,B,42.54
C_04816,User_4816,user_4816@domain.com,2023-08-19,X,54.41
C_04817,User_4817,user_4817@domain.com,2019-06-09,X,52.45
C_04818,User_4818,user_4818@domain.com,2022-03-16,C,71.93
C_04819,User_4819,user_4819@domain.com,2021-02-02,C,64.57
C_04820,User_4820,invalid_4820,2019-09-02,A,30.57
C_04821,User_4821,user_4821@domain.com,2021-10-25,A,32.19
C_04822,User_4822,user_4822@domain.com,2022-10-10,A,58.68
C_04823,User_4823,user_4823@domain.com,2019-04-18,A,49.03
C_04824,User_4824,user_4824@domain.com,2020-01-03,A,43.17
C_04825,User_4825,user_4825@domain.com,2020-04-02,A,65.23
C_04826,User_4826,user_4826@domain.com,2023-07-06,A,52.81
C_04827,User_4827,user_4827@domain.com,2021-11-22,B,50.79
C_04828,User_4828,user_4828@domain.com,2019-04-05,A,61.7
C_04829,User_4829,user_4829@domain.com,2021-04-01,A,44.37
C_04830,User_4830,invalid_4830,2019-05-22,A,73.53
C_04831,User_4831,user_4831@domain.com,2023-12-02,B,38.18
C_04832,User_4832,user_4832@domain.com,2021-08-10,B,59.85
C_04833,User_4833,user_4833@domain.com,2023-11-09,B,71.51
C_04834,User_4834,user_4834@domain.com,2020-08-01,A,29.34
C_04835,User_4835,user_4835@domain.com,2023-05-04,A,44.85
C_04836,User_4836,user_4836@domain.com,2023-09-27,A,67.13
C_04837,User_4837,user_4837@domain.com,2020-09-28,A,67.36
C_04838,User_4838,user_4838@domain.com,2020-11-01,A,47.43
C_04839,User_4839,user_4839@domain.com,2019-06-26,A,38.98
C_04840,User_4840,invalid_4840,2022-02-06,A,64.34
C_04841,User_4841,user_4841@domain.com,2021-07-24,X,67.75
C_04842,User_4842,user_4842@domain.com,2019-01-17,X,32.53
C_04843,User_4843,user_4843@domain.com,2021-01-25,A,31.94
C_04844,User_4844,user_4844@domain.com,2020-02-15,A,53.38
C_04845,User_4845,user_4845@domain.com,2020-08-20,A,59.44
C_04846,User_4846,user_4846@domain.com,2022-02-28,A,45.51
C_04847,User_4847,user_4847@domain.com,2023-05-26,X,60.19
C_04848,User_4848,user_4848@domain.com,2020-09-14,A,39.35
C_04849,User_4849,user_4849@domain.com,2023-02-23,B,18.28
C_04850,User_4850,invalid_4850,2022-06-29,A,43.64
C_04851,User_4851,user_4851@domain.com,2020-05-11,X,50.95
C_04852,User_4852,user_4852@domain.com,2021-08-08,A,45.86
C_04853,User_4853,user_4853@domain.com,2021-01-24,B,32.62
C_04854,User_4854,user_4854@domain.com,2022-04-26,A,22.77
C_04855,User_4855,user_4855@domain.com,2021-10-07,B,42.29
C_04856,User_4856,user_4856@domain.com,2023-05-02,A,63.46
C_04857,User_4857,user_4857@domain.com,2023-05-09,A,68.84
C_04858,User_4858,user_4858@domain.com,2020-02-05,X,67.82
C_04859,User_4859,user_4859@domain.com,2023-02-09,X,37.76
C_04860,User_4860,invalid_4860,2022-01-24,C,32.69
C_04861,User_4861,user_4861@domain.com,2023-04-07,B,57.45
C_04862,User_4862,user_4862@domain.com,2023-06-19,C,59.53
C_04863,User_4863,user_4863@domain.com,2020-05-17,A,56.0
C_04864,User_4864,user_4864@domain.com,2019-11-05,A,19.79
C_04865,User_4865,user_4865@domain.com,2019-01-14,A,37.0
C_04866,User_4866,user_4866@domain.com,2021-04-19,B,49.55
C_04867,User_4867,user_4867@domain.com,2019-02-18,A,57.31
C_04868,User_4868,user_4868@domain.com,2020-04-22,A,61.51
C_04869,User_4869,user_4869@domain.com,2022-01-14,A,52.16
C_04870,User_4870,invalid_4870,2020-12-10,C,54.96
C_04871,User_4871,user_4871@domain.com,2022-07-26,A,51.27
C_04872,User_4872,user_4872@domain.com,2023-09-16,A,60.28
C_04873,User_4873,user_4873@domain.com,2022-11-21,A,54.69
C_04874,User_4874,user_4874@domain.com,2023-12-02,A,50.99
C_04875,User_4875,user_4875@domain.com,2019-01-20,A,45.97
C_04876,User_4876,user_4876@domain.com,2020-11-17,B,51.22
C_04877,User_4877,user_4877@domain.com,2019-01-03,B,57.27
C_04878,User_4878,user_4878@domain.com,2023-04-04,B,54.01
C_04879,User_4879,user_4879@domain.com,2022-09-08,A,55.71
C_04880,User_4880,invalid_4880,2021-02-09,C,70.14
C_04881,User_4881,user_4881@domain.com,2023-10-05,A,53.98
C_04882,User_4882,user_4882@domain.com,2023-02-20,A,40.27
C_04883,User_4883,user_4883@domain.com,2023-01-29,C,63.25
C_04884,User_4884,user_4884@domain.com,2020-09-21,A,29.51
C_04885,User_4885,user_4885@domain.com,2019-08-01,A,33.78
C_04886,User_4886,user_4886@domain.com,2020-02-25,C,55.04
C_04887,User_4887,user_4887@domain.com,2021-12-21,A,57.75
C_04888,User_4888,user_4888@domain.com,2020-05-02,B,31.32
C_04889,User_4889,user_4889@domain.com,2021-05-09,A,44.26
C_04890,User_4890,invalid_4890,2021-10-04,B,40.91
C_04891,User_4891,user_4891@domain.com,2019-05-03,A,42.7
C_04892,User_4892,user_4892@domain.com,2019-10-19,A,64.15
C_04893,User_4893,user_4893@domain.com,2022-12-28,B,60.6
C_04894,User_4894,user_4894@domain.com,2020-07-27,A,49.71
C_04895,User_4895,user_4895@domain.com,2019-07-10,A,41.81
C_04896,User_4896,user_4896@domain.com,2019-03-31,A,29.76
C_04897,User_4897,user_4897@domain.com,2020-04-19,A,71.3
C_04898,User_4898,user_4898@domain.com,2023-09-28,A,58.88
C_04899,User_4899,user_4899@domain.com,2021-11-30,A,39.4
C_04900,User_4900,invalid_4900,2021-04-25,X,60.79
C_04901,User_4901,user_4901@domain.com,2022-12-06,A,48.95
C_04902,User_4902,user_4902@domain.com,2021-02-01,A,45.69
C_04903,User_4903,user_4903@domain.com,2021-07-27,A,56.53
C_04904,User_4904,user_4904@domain.com,2023-03-12,A,38.88
C_04905,User_4905,user_4905@domain.com,2019-06-23,X,44.84
C_04906,User_4906,user_4906@domain.com,2022-04-04,A,51.82
C_04907,User_4907,user_4907@domain.com,2019-07-15,X,42.51
